datetime;generacion_kwh;precio_base_eur_kwh;multiplicador;precio_eur_kwh
2025-06-01T12:00:00+02:00;14094583.333;59.98;0.6173;37.026788
2025-06-01T13:00:00+02:00;13777583.333;58.28;0.6327;36.872819
2025-06-01T14:00:00+02:00;13443000.0;58.02;0.6489;37.649248
2025-06-01T15:00:00+02:00;12486083.333;60.6;0.6953;42.134153
2025-06-01T16:00:00+02:00;11845000.0;61.34;0.7264;44.554703
2025-06-01T17:00:00+02:00;11898250.0;65.61;0.7238;47.486903
2025-06-01T18:00:00+02:00;11693916.667;66.42;0.7337;48.730989
2025-06-01T19:00:00+02:00;7536000.0;91.9;0.9352;85.946172
2025-06-01T20:00:00+02:00;2681833.333;103.68;1.1705;121.357024
2025-06-01T21:00:00+02:00;319833.333;97.88;1.285;125.774072
2025-06-01T22:00:00+02:00;44166.667;112.47;1.2983;146.024743
2025-06-01T23:00:00+02:00;28416.667;98.68;1.2991;128.195913
2025-06-02T00:00:00+02:00;18000.0;93.54;1.2996;121.565729
2025-06-02T01:00:00+02:00;18000.0;91.9;1.2996;119.434365
2025-06-02T02:00:00+02:00;18000.0;93.19;1.2996;121.110865
2025-06-02T03:00:00+02:00;18000.0;86.64;1.2996;112.598404
2025-06-02T04:00:00+02:00;18000.0;87.75;1.2996;114.040974
2025-06-02T05:00:00+02:00;18000.0;84.67;1.2996;110.038168
2025-06-02T06:00:00+02:00;36000.0;99.65;1.2987;129.419419
2025-06-02T07:00:00+02:00;967083.333;104.4;1.2536;130.876892
2025-06-02T08:00:00+02:00;5314583.333;134.34;1.0429;140.101351
2025-06-02T09:00:00+02:00;10231583.333;120.81;0.8046;97.198759
2025-06-02T10:00:00+02:00;13453583.333;162.19;0.6484;105.162088
2025-06-02T11:00:00+02:00;15246583.333;146.32;0.5615;82.155952
2025-06-02T12:00:00+02:00;16381416.667;143.89;0.5065;72.876814
2025-06-02T13:00:00+02:00;17430500.0;140.5;0.4556;64.015552
2025-06-02T14:00:00+02:00;18055000.0;75.02;0.4254;31.910292
2025-06-02T15:00:00+02:00;17050916.667;75.64;0.474;35.855262
2025-06-02T16:00:00+02:00;16716333.333;75.9;0.4902;37.209401
2025-06-02T17:00:00+02:00;15386916.667;77.71;0.5547;43.104135
2025-06-02T18:00:00+02:00;12713916.667;160.72;0.6842;109.971045
2025-06-02T19:00:00+02:00;8849666.667;186.47;0.8715;162.51616
2025-06-02T20:00:00+02:00;3811750.0;235.84;1.1157;263.133484
2025-06-02T21:00:00+02:00;497833.333;245.79;1.2764;313.715215
2025-06-02T22:00:00+02:00;80083.333;179.34;1.2966;232.532792
2025-06-02T23:00:00+02:00;78250.0;147.92;1.2967;191.806668
2025-06-03T00:00:00+02:00;78000.0;129.67;1.2967;168.143612
2025-06-03T01:00:00+02:00;78000.0;121.1;1.2967;157.030858
2025-06-03T02:00:00+02:00;41916.667;122.05;1.2985;158.476188
2025-06-03T03:00:00+02:00;39000.0;119.06;1.2986;154.610645
2025-06-03T04:00:00+02:00;39000.0;119.2;1.2986;154.792449
2025-06-03T05:00:00+02:00;39000.0;129.05;1.2986;167.583603
2025-06-03T06:00:00+02:00;71333.333;145.31;1.297;188.471018
2025-06-03T07:00:00+02:00;1119500.0;155.62;1.2462;193.937134
2025-06-03T08:00:00+02:00;5128583.333;151.44;1.0519;159.300005
2025-06-03T09:00:00+02:00;9732750.0;120.93;0.8287;100.219211
2025-06-03T10:00:00+02:00;12307166.667;163.77;0.704;115.286737
2025-06-03T11:00:00+02:00;14229916.667;133.47;0.6108;81.518042
2025-06-03T12:00:00+02:00;15722583.333;129.01;0.5384;69.460221
2025-06-03T13:00:00+02:00;15988916.667;125.18;0.5255;65.782138
2025-06-03T14:00:00+02:00;15964666.667;60.16;0.5267;31.684815
2025-06-03T15:00:00+02:00;16174666.667;60.75;0.5165;31.377197
2025-06-03T16:00:00+02:00;14092666.667;61.07;0.6174;37.705339
2025-06-03T17:00:00+02:00;13114500.0;64.34;0.6648;42.774753
2025-06-03T18:00:00+02:00;10814333.333;149.28;0.7763;115.887995
2025-06-03T19:00:00+02:00;6644083.333;173.1;0.9784;169.36889
2025-06-03T20:00:00+02:00;2669750.0;188.75;1.1711;221.041664
2025-06-03T21:00:00+02:00;311333.333;244.18;1.2854;313.867591
2025-06-03T22:00:00+02:00;43333.333;180.37;1.2984;234.189582
2025-06-03T23:00:00+02:00;41333.333;168.31;1.2985;218.547383
2025-06-04T00:00:00+02:00;41000.0;135.7;1.2985;176.206101
2025-06-04T01:00:00+02:00;41000.0;129.5;1.2985;168.155417
2025-06-04T02:00:00+02:00;40416.667;125.25;1.2985;162.640344
2025-06-04T03:00:00+02:00;40083.333;122.19;1.2985;158.66883
2025-06-04T04:00:00+02:00;40833.333;121.45;1.2985;157.703494
2025-06-04T05:00:00+02:00;41000.0;127.31;1.2985;165.311707
2025-06-04T06:00:00+02:00;53250.0;143.83;1.2979;186.677485
2025-06-04T07:00:00+02:00;1223833.333;151.19;1.2412;187.651794
2025-06-04T08:00:00+02:00;6489916.667;145.74;0.9859;143.687663
2025-06-04T09:00:00+02:00;13544333.333;113.15;0.644;72.86742
2025-06-04T10:00:00+02:00;17658166.667;160.06;0.4446;71.161344
2025-06-04T11:00:00+02:00;18923333.333;129.89;0.4;51.956
2025-06-04T12:00:00+02:00;19475833.333;128.4;0.4;51.36
2025-06-04T13:00:00+02:00;19211333.333;125.56;0.4;50.224
2025-06-04T14:00:00+02:00;18805833.333;58.47;0.4;23.388
2025-06-04T15:00:00+02:00;17994250.0;57.34;0.4283;24.558819
2025-06-04T16:00:00+02:00;16984833.333;57.3;0.4772;27.345176
2025-06-04T17:00:00+02:00;16377583.333;64.12;0.5067;32.487147
2025-06-04T18:00:00+02:00;14595750.0;157.39;0.593;93.336568
2025-06-04T19:00:00+02:00;10671500.0;194.68;0.7832;152.4804
2025-06-04T20:00:00+02:00;4344416.667;241.8;1.0899;263.540337
2025-06-04T21:00:00+02:00;557000.0;260.04;1.2735;331.157523
2025-06-04T22:00:00+02:00;167416.667;190.97;1.2924;246.803899
2025-06-04T23:00:00+02:00;165333.333;167.83;1.2925;216.915404
2025-06-05T00:00:00+02:00;165000.0;156.7;1.2925;202.532734
2025-06-05T01:00:00+02:00;165000.0;142.36;1.2925;183.998469
2025-06-05T02:00:00+02:00;165000.0;141.77;1.2925;183.235901
2025-06-05T03:00:00+02:00;165000.0;136.7;1.2925;176.682991
2025-06-05T04:00:00+02:00;165000.0;136.7;1.2925;176.682991
2025-06-05T05:00:00+02:00;165000.0;137.35;1.2925;177.523108
2025-06-05T06:00:00+02:00;179750.0;146.07;1.2918;188.689165
2025-06-05T07:00:00+02:00;1511500.0;153.48;1.2272;188.354056
2025-06-05T08:00:00+02:00;7929833.333;148.87;0.9161;136.383517
2025-06-05T09:00:00+02:00;14957083.333;79.49;0.5755;45.747564
2025-06-05T10:00:00+02:00;17564750.0;124.29;0.4491;55.821074
2025-06-05T11:00:00+02:00;18696333.333;124.08;0.4;49.632
2025-06-05T12:00:00+02:00;18297500.0;124.15;0.4136;51.348829
2025-06-05T13:00:00+02:00;18529000.0;121.37;0.4024;48.83714
2025-06-05T14:00:00+02:00;18425666.667;56.47;0.4074;23.005363
2025-06-05T15:00:00+02:00;18230916.667;57.05;0.4168;23.780176
2025-06-05T16:00:00+02:00;17408000.0;57.2;0.4567;26.124229
2025-06-05T17:00:00+02:00;18007916.667;56.0;0.4276;23.947799
2025-06-05T18:00:00+02:00;16715416.667;127.72;0.4903;62.619438
2025-06-05T19:00:00+02:00;13341250.0;164.37;0.6538;107.470537
2025-06-05T20:00:00+02:00;6111916.667;233.3;1.0042;234.289079
2025-06-05T21:00:00+02:00;705583.333;274.17;1.2663;347.177361
2025-06-05T22:00:00+02:00;104250.0;210.86;1.2954;273.154727
2025-06-05T23:00:00+02:00;101333.333;186.69;1.2956;241.870535
2025-06-06T00:00:00+02:00;101000.0;168.33;1.2956;218.086534
2025-06-06T01:00:00+02:00;101000.0;167.08;1.2956;216.467047
2025-06-06T02:00:00+02:00;66750.0;158.35;1.2972;205.41943
2025-06-06T03:00:00+02:00;49250.0;149.67;1.2981;194.28626
2025-06-06T04:00:00+02:00;47166.667;149.08;1.2982;193.535437
2025-06-06T05:00:00+02:00;47000.0;149.99;1.2982;194.718009
2025-06-06T06:00:00+02:00;95666.667;160.6;1.2958;208.113145
2025-06-06T07:00:00+02:00;2113416.667;162.46;1.198;194.634747
2025-06-06T08:00:00+02:00;9125500.0;181.16;0.8582;155.466231
2025-06-06T09:00:00+02:00;15405916.667;115.4;0.5538;63.903725
2025-06-06T10:00:00+02:00;18834500.0;125.96;0.4;50.384
2025-06-06T11:00:00+02:00;20334250.0;119.44;0.4;47.776
2025-06-06T12:00:00+02:00;20451750.0;118.0;0.4;47.2
2025-06-06T13:00:00+02:00;20497750.0;114.84;0.4;45.936
2025-06-06T14:00:00+02:00;20466666.667;49.76;0.4;19.904
2025-06-06T15:00:00+02:00;20304666.667;50.33;0.4;20.132
2025-06-06T16:00:00+02:00;19486833.333;50.76;0.4;20.304
2025-06-06T17:00:00+02:00;18226166.667;51.64;0.4171;21.537013
2025-06-06T18:00:00+02:00;17036166.667;134.58;0.4747;63.89052
2025-06-06T19:00:00+02:00;13097416.667;169.34;0.6657;112.721453
2025-06-06T20:00:00+02:00;5795750.0;231.48;1.0196;236.008709
2025-06-06T21:00:00+02:00;637416.667;261.69;1.2696;332.23876
2025-06-06T22:00:00+02:00;35750.0;202.23;1.2988;262.646596
2025-06-06T23:00:00+02:00;33333.333;183.39;1.2989;238.199592
2025-06-07T00:00:00+02:00;33000.0;163.53;1.2989;212.406695
2025-06-07T01:00:00+02:00;33000.0;156.23;1.2989;202.924833
2025-06-07T02:00:00+02:00;33000.0;156.05;1.2989;202.691034
2025-06-07T03:00:00+02:00;33000.0;151.95;1.2989;197.365604
2025-06-07T04:00:00+02:00;33000.0;152.15;1.2989;197.625381
2025-06-07T05:00:00+02:00;33000.0;152.77;1.2989;198.43069
2025-06-07T06:00:00+02:00;75750.0;154.43;1.2968;200.266846
2025-06-07T07:00:00+02:00;2111416.667;148.63;1.1981;178.080163
2025-06-07T08:00:00+02:00;9380666.667;75.54;0.8458;63.891951
2025-06-07T09:00:00+02:00;14952000.0;43.49;0.5758;25.039795
2025-06-07T10:00:00+02:00;16769666.667;44.96;0.4877;21.925075
2025-06-07T11:00:00+02:00;17092333.333;44.94;0.472;21.212474
2025-06-07T12:00:00+02:00;15621666.667;44.81;0.5433;24.345319
2025-06-07T13:00:00+02:00;15992166.667;44.28;0.5253;23.262182
2025-06-07T14:00:00+02:00;15789083.333;44.33;0.5352;23.72481
2025-06-07T15:00:00+02:00;14515833.333;45.11;0.5969;26.926199
2025-06-07T16:00:00+02:00;13817000.0;45.26;0.6308;28.548804
2025-06-07T17:00:00+02:00;14400000.0;45.86;0.6025;27.631353
2025-06-07T18:00:00+02:00;15839166.667;46.08;0.5328;24.549525
2025-06-07T19:00:00+02:00;13567250.0;51.95;0.6429;33.397554
2025-06-07T20:00:00+02:00;6114416.667;100.75;1.0041;101.164923
2025-06-07T21:00:00+02:00;742500.0;161.23;1.2645;203.874634
2025-06-07T22:00:00+02:00;105083.333;151.54;1.2954;196.303598
2025-06-07T23:00:00+02:00;102333.333;140.2;1.2955;181.632548
2025-06-08T00:00:00+02:00;102000.0;136.7;1.2955;177.100421
2025-06-08T01:00:00+02:00;102083.333;137.41;1.2955;178.0197
2025-06-08T02:00:00+02:00;83666.667;139.33;1.2964;180.631504
2025-06-08T03:00:00+02:00;82000.0;128.36;1.2965;166.420043
2025-06-08T04:00:00+02:00;82000.0;128.53;1.2965;166.64045
2025-06-08T05:00:00+02:00;82000.0;129.23;1.2965;167.548007
2025-06-08T06:00:00+02:00;122583.333;128.84;1.2945;166.78893
2025-06-08T07:00:00+02:00;1983833.333;97.41;1.2043;117.313601
2025-06-08T08:00:00+02:00;7785583.333;66.64;0.9231;61.516499
2025-06-08T09:00:00+02:00;11214750.0;54.29;0.7569;41.092356
2025-06-08T10:00:00+02:00;12609833.333;48.82;0.6893;33.650888
2025-06-08T11:00:00+02:00;12746416.667;52.21;0.6827;35.641922
2025-06-08T12:00:00+02:00;13381833.333;51.26;0.6519;33.414649
2025-06-08T13:00:00+02:00;14069583.333;49.83;0.6185;30.821383
2025-06-08T14:00:00+02:00;13998500.0;49.93;0.622;31.055265
2025-06-08T15:00:00+02:00;13343000.0;50.18;0.6537;32.805086
2025-06-08T16:00:00+02:00;12511000.0;51.72;0.6941;35.897577
2025-06-08T17:00:00+02:00;13358083.333;52.74;0.653;34.440123
2025-06-08T18:00:00+02:00;14701666.667;51.05;0.5879;30.011964
2025-06-08T19:00:00+02:00;12479500.0;59.12;0.6956;41.123999
2025-06-08T20:00:00+02:00;5178166.667;143.59;1.0495;150.697485
2025-06-08T21:00:00+02:00;589833.333;162.53;1.2719;206.721163
2025-06-08T22:00:00+02:00;68666.667;162.63;1.2972;210.956549
2025-06-08T23:00:00+02:00;66416.667;152.28;1.2973;197.547587
2025-06-09T00:00:00+02:00;66000.0;135.6;1.2973;175.911937
2025-06-09T01:00:00+02:00;65166.667;125.41;1.2973;162.697662
2025-06-09T02:00:00+02:00;65000.0;126.69;1.2973;164.359263
2025-06-09T03:00:00+02:00;62333.333;129.28;1.2975;167.736068
2025-06-09T04:00:00+02:00;61083.333;131.72;1.2975;170.909859
2025-06-09T05:00:00+02:00;61000.0;134.27;1.2975;174.219088
2025-06-09T06:00:00+02:00;106333.333;147.57;1.2953;191.151953
2025-06-09T07:00:00+02:00;1670666.667;147.39;1.2195;179.743185
2025-06-09T08:00:00+02:00;7452666.667;148.86;0.9393;139.817237
2025-06-09T09:00:00+02:00;13604333.333;82.41;0.6411;52.831516
2025-06-09T10:00:00+02:00;16433250.0;132.01;0.504;66.528223
2025-06-09T11:00:00+02:00;17455833.333;127.24;0.4544;57.817703
2025-06-09T12:00:00+02:00;18441250.0;125.27;0.4066;50.939236
2025-06-09T13:00:00+02:00;18581000.0;122.63;0.4;49.052
2025-06-09T14:00:00+02:00;18654333.333;58.94;0.4;23.576
2025-06-09T15:00:00+02:00;18418750.0;59.73;0.4077;24.353482
2025-06-09T16:00:00+02:00;17839833.333;62.7;0.4358;27.3238
2025-06-09T17:00:00+02:00;16050416.667;70.68;0.5225;36.931677
2025-06-09T18:00:00+02:00;12573583.333;179.03;0.691;123.717235
2025-06-09T19:00:00+02:00;8957416.667;219.89;0.8663;190.494635
2025-06-09T20:00:00+02:00;3572083.333;243.94;1.1273;275.004657
2025-06-09T21:00:00+02:00;489416.667;267.18;1.2768;341.125439
2025-06-09T22:00:00+02:00;29416.667;190.05;1.2991;246.886139
2025-06-09T23:00:00+02:00;26000.0;179.76;1.2992;233.548592
2025-06-10T00:00:00+02:00;20750.0;139.62;1.2995;181.433251
2025-06-10T01:00:00+02:00;13083.333;137.29;1.2999;178.456482
2025-06-10T02:00:00+02:00;13916.667;137.47;1.2998;178.684903
2025-06-10T03:00:00+02:00;14000.0;133.02;1.2998;172.90021
2025-06-10T04:00:00+02:00;13583.333;132.98;1.2998;172.850903
2025-06-10T05:00:00+02:00;13833.333;132.47;1.2998;172.186387
2025-06-10T06:00:00+02:00;51250.0;135.31;1.298;175.632462
2025-06-10T07:00:00+02:00;1471166.667;135.4;1.2292;166.430581
2025-06-10T08:00:00+02:00;5917333.333;157.38;1.0137;159.53154
2025-06-10T09:00:00+02:00;10436833.333;153.6;0.7946;122.052157
2025-06-10T10:00:00+02:00;13432000.0;211.18;0.6494;137.147553
2025-06-10T11:00:00+02:00;16032416.667;193.55;0.5234;101.302509
2025-06-10T12:00:00+02:00;17621083.333;161.98;0.4464;72.306108
2025-06-10T13:00:00+02:00;17660416.667;158.54;0.4445;70.468275
2025-06-10T14:00:00+02:00;16794916.667;92.57;0.4864;45.029148
2025-06-10T15:00:00+02:00;16520583.333;92.28;0.4997;46.115126
2025-06-10T16:00:00+02:00;14358416.667;92.72;0.6045;56.052103
2025-06-10T17:00:00+02:00;11838500.0;131.68;0.7267;95.6881
2025-06-10T18:00:00+02:00;9131416.667;211.13;0.8579;181.125063
2025-06-10T19:00:00+02:00;6410833.333;219.36;0.9898;217.111779
2025-06-10T20:00:00+02:00;3049750.0;229.52;1.1527;264.559218
2025-06-10T21:00:00+02:00;469500.0;233.27;1.2777;298.055609
2025-06-10T22:00:00+02:00;44750.0;165.05;1.2983;214.287
2025-06-10T23:00:00+02:00;37000.0;159.95;1.2987;207.725675
2025-06-11T00:00:00+02:00;36000.0;145.22;1.2987;188.60299
2025-06-11T01:00:00+02:00;36000.0;143.21;1.2987;185.992524
2025-06-11T02:00:00+02:00;36083.333;141.43;1.2987;183.680195
2025-06-11T03:00:00+02:00;34166.667;138.3;1.2988;179.628001
2025-06-11T04:00:00+02:00;34000.0;136.61;1.2988;177.434084
2025-06-11T05:00:00+02:00;34000.0;137.88;1.2988;179.083607
2025-06-11T06:00:00+02:00;57500.0;141.07;1.2977;183.06621
2025-06-11T07:00:00+02:00;819916.667;142.3;1.2607;179.403766
2025-06-11T08:00:00+02:00;3424916.667;165.07;1.1345;187.268393
2025-06-11T09:00:00+02:00;7204250.0;157.86;0.9513;150.171274
2025-06-11T10:00:00+02:00;11448166.667;202.6;0.7456;151.056731
2025-06-11T11:00:00+02:00;14609000.0;168.57;0.5924;99.858353
2025-06-11T12:00:00+02:00;15937666.667;130.7;0.528;69.007571
2025-06-11T13:00:00+02:00;16289500.0;117.63;0.5109;60.100823
2025-06-11T14:00:00+02:00;16418500.0;50.94;0.5047;25.70832
2025-06-11T15:00:00+02:00;15688750.0;48.78;0.54;26.343614
2025-06-11T16:00:00+02:00;15592500.0;50.3;0.5447;27.399151
2025-06-11T17:00:00+02:00;14661500.0;51.14;0.5898;30.164438
2025-06-11T18:00:00+02:00;13810666.667;134.04;0.6311;84.590013
2025-06-11T19:00:00+02:00;11400083.333;198.04;0.7479;148.118389
2025-06-11T20:00:00+02:00;4793500.0;229.05;1.0681;244.658223
2025-06-11T21:00:00+02:00;588166.667;239.9;1.272;305.147092
2025-06-11T22:00:00+02:00;26500.0;174.44;1.2992;226.63249
2025-06-11T23:00:00+02:00;21083.333;169.76;1.2995;220.596803
2025-06-12T00:00:00+02:00;19833.333;145.31;1.2995;188.833742
2025-06-12T01:00:00+02:00;19000.0;142.23;1.2996;184.836955
2025-06-12T02:00:00+02:00;19000.0;137.74;1.2996;179.001914
2025-06-12T03:00:00+02:00;19000.0;133.51;1.2996;173.504759
2025-06-12T04:00:00+02:00;19000.0;133.37;1.2996;173.32282
2025-06-12T05:00:00+02:00;18250.0;137.5;1.2996;178.695017
2025-06-12T06:00:00+02:00;45583.333;143.61;1.2983;186.445312
2025-06-12T07:00:00+02:00;1844333.333;141.98;1.2111;171.950514
2025-06-12T08:00:00+02:00;8804416.667;153.1;0.8737;133.768643
2025-06-12T09:00:00+02:00;15668916.667;75.49;0.541;40.840907
2025-06-12T10:00:00+02:00;17859083.333;123.22;0.4349;53.582615
2025-06-12T11:00:00+02:00;18627583.333;122.58;0.4;49.032
2025-06-12T12:00:00+02:00;18578000.0;122.54;0.4;49.016891
2025-06-12T13:00:00+02:00;19250583.333;119.72;0.4;47.888
2025-06-12T14:00:00+02:00;19234750.0;54.55;0.4;21.82
2025-06-12T15:00:00+02:00;18642416.667;55.54;0.4;22.216
2025-06-12T16:00:00+02:00;19270833.333;54.94;0.4;21.976
2025-06-12T17:00:00+02:00;19402500.0;56.56;0.4;22.624
2025-06-12T18:00:00+02:00;17589000.0;140.64;0.4479;62.998872
2025-06-12T19:00:00+02:00;13078250.0;219.33;0.6666;146.20114
2025-06-12T20:00:00+02:00;5790916.667;234.18;1.0198;238.816394
2025-06-12T21:00:00+02:00;832916.667;262.98;1.2601;331.384556
2025-06-12T22:00:00+02:00;152166.667;207.58;1.2931;268.423601
2025-06-12T23:00:00+02:00;148333.333;182.58;1.2933;236.129796
2025-06-13T00:00:00+02:00;76333.333;165.48;1.2968;214.591952
2025-06-13T01:00:00+02:00;62000.0;157.83;1.2975;204.781198
2025-06-13T02:00:00+02:00;36916.667;153.55;1.2987;199.41467
2025-06-13T03:00:00+02:00;33000.0;149.21;1.2989;193.806659
2025-06-13T04:00:00+02:00;33000.0;148.2;1.2989;192.494785
2025-06-13T05:00:00+02:00;32500.0;147.56;1.2989;191.667074
2025-06-13T06:00:00+02:00;62333.333;151.45;1.2975;196.500832
2025-06-13T07:00:00+02:00;1800500.0;148.13;1.2132;179.713433
2025-06-13T08:00:00+02:00;8915083.333;172.0;0.8684;149.359599
2025-06-13T09:00:00+02:00;15859833.333;110.45;0.5318;58.732568
2025-06-13T10:00:00+02:00;19162416.667;136.18;0.4;54.472
2025-06-13T11:00:00+02:00;20025250.0;121.45;0.4;48.58
2025-06-13T12:00:00+02:00;20173916.667;120.25;0.4;48.1
2025-06-13T13:00:00+02:00;19580666.667;117.69;0.4;47.076
2025-06-13T14:00:00+02:00;18865083.333;52.93;0.4;21.172
2025-06-13T15:00:00+02:00;18307416.667;53.64;0.4131;22.159889
2025-06-13T16:00:00+02:00;17826083.333;54.12;0.4365;23.620822
2025-06-13T17:00:00+02:00;16276750.0;58.59;0.5115;29.97166
2025-06-13T18:00:00+02:00;14156750.0;142.46;0.6143;87.513987
2025-06-13T19:00:00+02:00;11239916.667;219.33;0.7557;165.744362
2025-06-13T20:00:00+02:00;5460583.333;232.95;1.0358;241.291871
2025-06-13T21:00:00+02:00;808833.333;247.14;1.2613;311.712856
2025-06-13T22:00:00+02:00;62500.0;182.05;1.2975;236.201741
2025-06-13T23:00:00+02:00;58333.333;175.95;1.2977;228.322798
2025-06-14T00:00:00+02:00;37000.0;157.18;1.2987;204.1283
2025-06-14T01:00:00+02:00;15083.333;158.18;1.2998;205.595026
2025-06-14T02:00:00+02:00;14583.333;159.69;1.2998;207.561524
2025-06-14T03:00:00+02:00;14083.333;156.19;1.2998;203.016087
2025-06-14T04:00:00+02:00;14000.0;156.26;1.2998;203.107704
2025-06-14T05:00:00+02:00;14000.0;156.26;1.2998;203.107704
2025-06-14T06:00:00+02:00;40333.333;156.6;1.2985;203.349757
2025-06-14T07:00:00+02:00;1484833.333;151.95;1.2285;186.672807
2025-06-14T08:00:00+02:00;7807916.667;101.46;0.922;93.549594
2025-06-14T09:00:00+02:00;14094000.0;46.97;0.6173;28.996797
2025-06-14T10:00:00+02:00;17494583.333;41.15;0.4525;18.621222
2025-06-14T11:00:00+02:00;17467000.0;39.36;0.4539;17.863833
2025-06-14T12:00:00+02:00;17740583.333;38.72;0.4406;17.059913
2025-06-14T13:00:00+02:00;18076500.0;38.23;0.4243;16.221563
2025-06-14T14:00:00+02:00;17497666.667;38.02;0.4524;17.19915
2025-06-14T15:00:00+02:00;17068500.0;38.62;0.4732;18.273937
2025-06-14T16:00:00+02:00;16778833.333;40.32;0.4872;19.64443
2025-06-14T17:00:00+02:00;16143083.333;41.53;0.518;21.513699
2025-06-14T18:00:00+02:00;14300416.667;45.55;0.6073;27.664435
2025-06-14T19:00:00+02:00;10687500.0;79.63;0.7825;62.307334
2025-06-14T20:00:00+02:00;4388666.667;132.99;1.0878;144.661948
2025-06-14T21:00:00+02:00;591916.667;145.6;1.2718;185.173271
2025-06-14T22:00:00+02:00;51000.0;149.57;1.298;194.143763
2025-06-14T23:00:00+02:00;35750.0;145.13;1.2988;188.487863
2025-06-15T00:00:00+02:00;22250.0;151.71;1.2994;197.132921
2025-06-15T01:00:00+02:00;21833.333;128.32;1.2994;166.7424
2025-06-15T02:00:00+02:00;18000.0;108.41;1.2996;140.890963
2025-06-15T03:00:00+02:00;18000.0;105.85;1.2996;137.563956
2025-06-15T04:00:00+02:00;18000.0;95.51;1.2996;124.125965
2025-06-15T05:00:00+02:00;18000.0;91.27;1.2996;118.615609
2025-06-15T06:00:00+02:00;49666.667;88.47;1.2981;114.840903
2025-06-15T07:00:00+02:00;1489916.667;92.86;1.2283;114.056994
2025-06-15T08:00:00+02:00;6599916.667;70.52;0.9806;69.150933
2025-06-15T09:00:00+02:00;11356333.333;60.64;0.75;45.482555
2025-06-15T10:00:00+02:00;13658500.0;54.56;0.6385;34.834154
2025-06-15T11:00:00+02:00;14181666.667;58.79;0.6131;36.044029
2025-06-15T12:00:00+02:00;15024000.0;58.02;0.5723;33.203105
2025-06-15T13:00:00+02:00;15470000.0;55.04;0.5507;30.307904
2025-06-15T14:00:00+02:00;15439333.333;54.99;0.5521;30.362109
2025-06-15T15:00:00+02:00;15533416.667;56.57;0.5476;30.976517
2025-06-15T16:00:00+02:00;14480083.333;58.43;0.5986;34.978166
2025-06-15T17:00:00+02:00;14217416.667;58.91;0.6114;36.015522
2025-06-15T18:00:00+02:00;13948583.333;54.09;0.6244;33.773555
2025-06-15T19:00:00+02:00;11558416.667;56.83;0.7402;42.068245
2025-06-15T20:00:00+02:00;5420583.333;91.49;1.0377;94.943611
2025-06-15T21:00:00+02:00;843833.333;136.32;1.2596;171.706493
2025-06-15T22:00:00+02:00;63500.0;137.12;1.2974;177.900427
2025-06-15T23:00:00+02:00;49000.0;112.36;1.2981;145.855602
2025-06-16T00:00:00+02:00;49000.0;78.13;1.2981;101.421308
2025-06-16T01:00:00+02:00;48750.0;65.3;1.2981;84.767352
2025-06-16T02:00:00+02:00;48166.667;62.32;1.2982;80.900712
2025-06-16T03:00:00+02:00;48083.333;59.54;1.2982;77.292095
2025-06-16T04:00:00+02:00;48000.0;62.0;1.2982;80.485804
2025-06-16T05:00:00+02:00;48000.0;72.01;1.2982;93.480367
2025-06-16T06:00:00+02:00;80500.0;108.34;1.2966;140.471787
2025-06-16T07:00:00+02:00;1789833.333;118.5;1.2137;143.82716
2025-06-16T08:00:00+02:00;8483166.667;127.14;0.8893;113.066213
2025-06-16T09:00:00+02:00;15299250.0;87.06;0.5589;48.660324
2025-06-16T10:00:00+02:00;18487416.667;133.38;0.4044;53.938586
2025-06-16T11:00:00+02:00;19621750.0;129.6;0.4;51.84
2025-06-16T12:00:00+02:00;20246333.333;128.85;0.4;51.54
2025-06-16T13:00:00+02:00;20103916.667;126.46;0.4;50.584
2025-06-16T14:00:00+02:00;20644916.667;62.22;0.4;24.888
2025-06-16T15:00:00+02:00;19629416.667;64.52;0.4;25.808
2025-06-16T16:00:00+02:00;19322250.0;80.5;0.4;32.2
2025-06-16T17:00:00+02:00;18183833.333;112.51;0.4191;47.154355
2025-06-16T18:00:00+02:00;15162333.333;242.14;0.5656;136.945899
2025-06-16T19:00:00+02:00;10426916.667;251.46;0.7951;199.933597
2025-06-16T20:00:00+02:00;4317500.0;261.3;1.0912;285.134496
2025-06-16T21:00:00+02:00;735666.667;355.65;1.2648;449.835675
2025-06-16T22:00:00+02:00;121500.0;242.39;1.2946;313.797024
2025-06-16T23:00:00+02:00;117000.0;196.2;1.2948;254.042448
2025-06-17T00:00:00+02:00;117000.0;155.3;1.2948;201.084568
2025-06-17T01:00:00+02:00;117000.0;152.15;1.2948;197.005904
2025-06-17T02:00:00+02:00;117000.0;147.25;1.2948;190.661317
2025-06-17T03:00:00+02:00;117000.0;144.09;1.2948;186.569706
2025-06-17T04:00:00+02:00;117000.0;144.16;1.2948;186.660343
2025-06-17T05:00:00+02:00;117000.0;140.23;1.2948;181.571725
2025-06-17T06:00:00+02:00;155416.667;144.9;1.293;187.348693
2025-06-17T07:00:00+02:00;1635333.333;149.54;1.2212;182.62123
2025-06-17T08:00:00+02:00;7298166.667;175.26;0.9467;165.92598
2025-06-17T09:00:00+02:00;13722416.667;159.96;0.6354;101.631843
2025-06-17T10:00:00+02:00;18046666.667;184.22;0.4258;78.4337
2025-06-17T11:00:00+02:00;20443333.333;134.37;0.4;53.748
